,X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
1082,-120.9917246,35.8001833880001,32948,93426,BRADLEY,CA,35.800183388,-120.9917246,35.800183388,-120.9917246
1083,-120.19742148,34.6161400730001,32949,93427,BUELLTON,CA,34.616140073,-120.19742148,34.616140073,-120.19742148
1084,-121.08565797,35.558857571,32950,93428,CAMBRIA,CA,35.558857571,-121.08565797,35.558857571,-121.08565797
1085,-120.89259435,35.4421573610001,32951,93430,CAYUCOS,CA,35.442157361,-120.89259435,35.442157361,-120.89259435
1086,-120.48161143,35.4721965430001,32952,93432,CRESTON,CA,35.472196543,-120.48161143,35.472196543,-120.48161143
1087,-120.61804531,35.120375864,32953,93433,GROVER BEACH,CA,35.120375864,-120.61804531,35.120375864,-120.61804531
1088,-120.57459573,34.961120857,32954,93434,GUADALUPE,CA,34.961120857,-120.57459573,34.961120857,-120.57459573
1089,-121.018701,35.514610889,32955,93435,HARMONY,CA,35.514610889,-121.018701,35.514610889,-121.018701
1090,-120.45748649,34.6582746620001,32956,93436,LOMPOC,CA,34.658274662,-120.45748649,34.658274662,-120.45748649
1091,-120.54132075,34.73036776,32957,93437,LOMPOC,CA,34.73036776,-120.54132075,34.73036776,-120.54132075
1092,-120.466857,34.6391350000001,32958,93438,LOMPOC,CA,34.639135,-120.466857,34.639135,-120.466857
1093,-120.27533799,34.741745296,32959,93440,LOS ALAMOS,CA,34.741745296,-120.27533799,34.741745296,-120.27533799
1094,-120.1126316,34.666718474,32960,93441,LOS OLIVOS,CA,34.666718474,-120.1126316,34.666718474,-120.1126316
1095,-120.85024235,35.379494133,32961,93442,MORRO BAY,CA,35.379494133,-120.85024235,35.379494133,-120.85024235
1096,-120.847702,35.366589,32962,93443,MORRO BAY,CA,35.366589,-120.847702,35.366589,-120.847702
1097,-120.50274045,35.032785512,32963,93444,NIPOMO,CA,35.032785512,-120.50274045,35.032785512,-120.50274045
1098,-120.60967018,35.1017892080001,32964,93445,OCEANO,CA,35.101789208,-120.60967018,35.101789208,-120.60967018
1099,-120.68769896,35.635040814,32965,93446,PASO ROBLES,CA,35.635040814,-120.68769896,35.635040814,-120.68769896
1100,-120.689275,35.620551,32966,93447,PASO ROBLES,CA,35.620551,-120.689275,35.620551,-120.689275
1101,-120.61636256,35.1386718960001,32967,93448,PISMO BEACH,CA,35.138671896,-120.61636256,35.138671896,-120.61636256
1102,-120.65138179,35.148597626,32968,93449,PISMO BEACH,CA,35.148597626,-120.65138179,35.148597626,-120.65138179
1103,-120.89493071,36.018553609,32969,93450,SAN ARDO,CA,36.018553609,-120.89493071,36.018553609,-120.89493071
1104,-120.62261365,35.7603754620001,32970,93451,SAN MIGUEL,CA,35.760375462,-120.62261365,35.760375462,-120.62261365
1105,-121.15033077,35.6190257480001,32971,93452,SAN SIMEON,CA,35.619025748,-121.15033077,35.619025748,-121.15033077
1106,-120.35912942,35.347556039,32972,93453,SANTA MARGARITA,CA,35.347556039,-120.35912942,35.347556039,-120.35912942
1107,-120.41825003,34.9528271080001,32973,93454,SANTA MARIA,CA,34.952827108,-120.41825003,34.952827108,-120.41825003
1108,-120.42941682,34.884707556,32974,93455,SANTA MARIA,CA,34.884707556,-120.42941682,34.884707556,-120.42941682
1109,-120.433979,34.9314850000001,32975,93456,SANTA MARIA,CA,34.931485,-120.433979,34.931485,-120.433979
1110,-120.445925,34.8646200000001,32976,93457,SANTA MARIA,CA,34.86462,-120.445925,34.86462,-120.445925
1111,-120.44677208,34.951629326,32977,93458,SANTA MARIA,CA,34.951629326,-120.44677208,34.951629326,-120.44677208
1112,-120.08009929,34.6230867190001,32978,93460,SANTA YNEZ,CA,34.623086719,-120.08009929,34.623086719,-120.08009929
1113,-120.35999393,35.6528335450001,32979,93461,SHANDON,CA,35.652833545,-120.35999393,35.652833545,-120.35999393
1114,-120.13412878,34.6025374540001,32980,93463,SOLVANG,CA,34.602537454,-120.13412878,34.602537454,-120.13412878
1115,-120.138921,34.5938860000001,32981,93464,SOLVANG,CA,34.593886,-120.138921,34.593886,-120.138921
1116,-120.70157411,35.5513860900001,32982,93465,TEMPLETON,CA,35.55138609,-120.70157411,35.55138609,-120.70157411
1117,-120.611373,35.0991670000001,32983,93475,OCEANO,CA,35.099167,-120.611373,35.099167,-120.611373
1118,-120.619944,35.121492,32984,93483,GROVER BEACH,CA,35.121492,-120.619944,35.121492,-120.619944
1119,-118.17270557,35.0410384530001,32985,93501,MOJAVE,CA,35.041038453,-118.17270557,35.041038453,-118.17270557
1120,-118.171047,35.0556480000001,32986,93502,MOJAVE,CA,35.055648,-118.171047,35.055648,-118.171047
1121,-117.959887,35.1274110000001,32987,93504,CALIFORNIA CITY,CA,35.127411,-117.959887,35.127411,-117.959887
1122,-117.96710809,35.125603046,32988,93505,CALIFORNIA CITY,CA,35.125603046,-117.96710809,35.125603046,-117.96710809
1123,-118.19236296,34.483339646,32989,93510,ACTON,CA,34.483339646,-118.19236296,34.483339646,-118.19236296
1124,-118.51118119,37.8068419150001,32990,93512,BENTON,CA,37.806841915,-118.51118119,37.806841915,-118.51118119
1125,-118.29677498,37.171048823,32991,93513,BIG PINE,CA,37.171048823,-118.29677498,37.171048823,-118.29677498
1126,-118.43237732,37.3808490480001,32992,93514,BISHOP,CA,37.380849048,-118.43237732,37.380849048,-118.43237732
1127,-118.400248,37.361366,32993,93515,BISHOP,CA,37.361366,-118.400248,37.361366,-118.400248
1128,-117.66152209,35.0036494770001,32994,93516,BORON,CA,35.003649477,-117.66152209,35.003649477,-117.66152209
1129,-119.27608049,38.269520136,32995,93517,BRIDGEPORT,CA,38.269520136,-119.27608049,38.269520136,-119.27608049
1130,-118.46326289,35.398111468,32996,93518,CALIENTE,CA,35.398111468,-118.46326289,35.398111468,-118.46326289
1131,-117.8882672,34.9683839090001,32997,93523,EDWARDS,CA,34.968383909,-117.8882672,34.968383909,-117.8882672
1132,-118.20270526,36.8530720000001,32998,93526,INDEPENDENCE,CA,36.853072,-118.20270526,36.853072,-118.20270526
1133,-117.86540924,35.728611546,32999,93527,INYOKERN,CA,35.728611546,-117.86540924,35.728611546,-117.86540924
1134,-119.09163234,37.778345404,33000,93529,JUNE LAKE,CA,37.778345404,-119.09163234,37.778345404,-119.09163234
1135,-117.9336,36.8905,33001,93530,KEELER,CA,36.8905,-117.9336,36.8905,-117.9336
1136,-118.60858823,35.239853732,33002,93531,KEENE,CA,35.239853732,-118.60858823,35.239853732,-118.60858823
1137,-118.4260828,34.672183225,33003,93532,LAKE HUGHES,CA,34.672183225,-118.4260828,34.672183225,-118.4260828
1138,-118.15072728,34.6895048550001,33004,93534,LANCASTER,CA,34.689504855,-118.15072728,34.689504855,-118.15072728
1139,-118.07288242,34.686120638,33005,93535,LANCASTER,CA,34.686120638,-118.07288242,34.686120638,-118.07288242
1140,-118.21952674,34.675337933,33006,93536,LANCASTER,CA,34.675337933,-118.21952674,34.675337933,-118.21952674
1141,-118.165672,34.6794420000001,33007,93539,LANCASTER,CA,34.679442,-118.165672,34.679442,-118.165672
1142,-119.12757356,38.0112095210001,33008,93541,LEE VINING,CA,38.011209521,-119.12757356,38.011209521,-119.12757356
1143,-117.96707985,34.5367468680001,33009,93543,LITTLEROCK,CA,34.536746868,-117.96707985,34.536746868,-117.96707985
1144,-117.80694592,34.4863089500001,33010,93544,LLANO,CA,34.48630895,-117.80694592,34.48630895,-117.80694592
1145,-118.07367313,36.5816680610001,33011,93545,LONE PINE,CA,36.581668061,-118.07367313,36.581668061,-118.07367313
1146,-118.9278043,37.626740381,33012,93546,MAMMOTH LAKES,CA,37.626740381,-118.9278043,37.626740381,-118.9278043
1147,-117.96305166,36.24774531,33013,93549,OLANCHA,CA,36.24774531,-117.96305166,36.24774531,-117.96305166
1148,-118.09327836,34.568000323,33014,93550,PALMDALE,CA,34.568000323,-118.09327836,34.568000323,-118.09327836
1149,-118.185019,34.6029076500001,33015,93551,PALMDALE,CA,34.60290765,-118.185019,34.60290765,-118.185019
1150,-118.03602501,34.56357331,33016,93552,PALMDALE,CA,34.56357331,-118.03602501,34.56357331,-118.03602501
1151,-117.904293,34.4939720090001,33017,93553,PEARBLOSSOM,CA,34.493972009,-117.904293,34.493972009,-117.904293
1152,-117.68203206,35.623737109,33018,93555,RIDGECREST,CA,35.623737109,-117.68203206,35.623737109,-117.68203206
1153,-117.669632,35.6279640000001,33019,93556,RIDGECREST,CA,35.627964,-117.669632,35.627964,-117.669632
1154,-118.18651603,34.8627648410001,33020,93560,ROSAMOND,CA,34.862764841,-118.18651603,34.862764841,-118.18651603
1155,-118.52159507,35.1326337310001,33021,93561,TEHACHAPI,CA,35.132633731,-118.52159507,35.132633731,-118.52159507
1156,-117.37775083,35.7670445260001,33022,93562,TRONA,CA,35.767044526,-117.37775083,35.767044526,-117.37775083
1157,-117.78624325,34.4188116670001,33023,93563,VALYERMO,CA,34.418811667,-117.78624325,34.418811667,-117.78624325
1158,-118.4526,35.1457560000001,33024,93581,TEHACHAPI,CA,35.145756,-118.4526,35.145756,-118.4526
1159,-118.138791,34.6982780000001,33025,93584,LANCASTER,CA,34.698278,-118.138791,34.698278,-118.138791
1160,-118.21844374,34.6475324510001,33026,93586,LANCASTER,CA,34.647532451,-118.21844374,34.647532451,-118.21844374
1161,-118.088991,34.5800580000001,33027,93590,PALMDALE,CA,34.580058,-118.088991,34.580058,-118.088991
1162,-117.83911533,34.599753289,33028,93591,PALMDALE,CA,34.599753289,-117.83911533,34.599753289,-117.83911533
1163,-117.5246,35.7098,33029,93592,TRONA,CA,35.7098,-117.5246,35.7098,-117.5246
1164,-119.7248249,37.3814382370001,33030,93601,AHWAHNEE,CA,37.381438237,-119.7248249,37.381438237,-119.7248249
1165,-119.45094564,37.0692086560001,33031,93602,AUBERRY,CA,37.069208656,-119.45094564,37.069208656,-119.45094564
1166,-118.99022797,36.6307907930001,33032,93603,BADGER,CA,36.630790793,-118.99022797,36.630790793,-118.99022797
1167,-119.56518953,37.325508056,33033,93604,BASS LAKE,CA,37.325508056,-119.56518953,37.325508056,-119.56518953
1168,-119.0036,37.2112000000001,33034,93605,BIG CREEK,CA,37.2112,-119.0036,37.2112,-119.0036
1169,-120.02170615,36.804918505,33035,93606,BIOLA,CA,36.804918505,-120.02170615,36.804918505,-120.02170615
1170,-120.3679866,36.511048626,33036,93608,CANTUA CREEK,CA,36.511048626,-120.3679866,36.511048626,-120.3679866
1171,-119.84221239,36.536066734,33037,93609,CARUTHERS,CA,36.536066734,-119.84221239,36.536066734,-119.84221239
1172,-120.26513347,37.107603453,33038,93610,CHOWCHILLA,CA,37.107603453,-120.26513347,37.107603453,-120.26513347
1173,-119.68128145,36.822287444,33039,93611,CLOVIS,CA,36.822287444,-119.68128145,36.822287444,-119.68128145
1174,-119.71273312,36.8128392250001,33040,93612,CLOVIS,CA,36.812839225,-119.71273312,36.812839225,-119.71273312
1175,-119.708903,36.8222020000001,33041,93613,CLOVIS,CA,36.822202,-119.708903,36.822202,-119.708903
1176,-119.7347036,37.2153766800001,33042,93614,COARSEGOLD,CA,37.21537668,-119.7347036,37.21537668,-119.7347036
1177,-119.285371,36.519537633,33043,93615,CUTLER,CA,36.519537633,-119.285371,36.519537633,-119.285371
1178,-119.593742,36.6576073570001,33044,93616,DEL REY,CA,36.657607357,-119.593742,36.657607357,-119.593742
1179,-119.3922218,36.5407908490001,33045,93618,DINUBA,CA,36.540790849,-119.3922218,36.540790849,-119.3922218
1180,-119.64798492,36.8455003340001,33046,93619,CLOVIS,CA,36.845500334,-119.64798492,36.845500334,-119.64798492
1181,-120.6288757,36.995138243,33047,93620,DOS PALOS,CA,36.995138243,-120.6288757,36.995138243,-120.6288757
1182,-119.1449606,36.751199204,33048,93621,DUNLAP,CA,36.751199204,-119.1449606,36.751199204,-119.1449606
1183,-120.47063884,36.8565748190001,33049,93622,FIREBAUGH,CA,36.856574819,-120.47063884,36.856574819,-120.47063884
1184,-119.66123067,37.4492943330001,33050,93623,FISH CAMP,CA,37.449294333,-119.66123067,37.449294333,-119.66123067
1185,-120.1280616,36.379654396,33051,93624,FIVE POINTS,CA,36.379654396,-120.1280616,36.379654396,-120.1280616
1186,-119.67489416,36.6281161640001,33052,93625,FOWLER,CA,36.628116164,-119.67489416,36.628116164,-119.67489416
1187,-119.6619839,36.9954041060001,33053,93626,FRIANT,CA,36.995404106,-119.6619839,36.995404106,-119.6619839
1188,-120.2489,36.5816,33054,93627,HELM,CA,36.5816,-120.2489,36.5816,-120.2489
1189,-118.8987147,36.8040236570001,33055,93628,HUME,CA,36.804023657,-118.8987147,36.804023657,-118.8987147
1190,-120.06839296,36.730909508,33056,93630,KERMAN,CA,36.730909508,-120.06839296,36.730909508,-120.06839296
1191,-119.54926206,36.5157615890001,33057,93631,KINGSBURG,CA,36.515761589,-119.54926206,36.515761589,-119.54926206
1192,-120.84445164,37.0636293220001,33058,93635,LOS BANOS,CA,37.063629322,-120.84445164,37.063629322,-120.84445164
1193,-119.85759731,36.951051363,33059,93636,MADERA,CA,36.951051363,-119.85759731,36.951051363,-119.85759731
1194,-120.08419871,36.9500148430001,33060,93637,MADERA,CA,36.950014843,-120.08419871,36.950014843,-120.08419871
1195,-120.05247441,36.982830393,33061,93638,MADERA,CA,36.982830393,-120.05247441,36.982830393,-120.05247441
1196,-120.056649,36.960873,33062,93639,MADERA,CA,36.960873,-120.056649,36.960873,-120.056649
1197,-120.38921148,36.7558467750001,33063,93640,MENDOTA,CA,36.755846775,-120.38921148,36.755846775,-120.38921148
1198,-119.02013077,36.7036159410001,33064,93641,MIRAMONTE,CA,36.703615941,-119.02013077,36.703615941,-119.02013077
1199,-119.5176685,37.228461381,33065,93643,NORTH FORK,CA,37.228461381,-119.5176685,37.228461381,-119.5176685
1200,-119.65033083,37.3374148510001,33066,93644,OAKHURST,CA,37.337414851,-119.65033083,37.337414851,-119.65033083
1201,-119.63718581,37.1688795100001,33067,93645,O NEALS,CA,37.16887951,-119.63718581,37.16887951,-119.63718581
1202,-119.31755347,36.6247464800001,33068,93646,ORANGE COVE,CA,36.62474648,-119.31755347,36.62474648,-119.31755347
1203,-119.28306661,36.5464955140001,33069,93647,OROSI,CA,36.546495514,-119.28306661,36.546495514,-119.28306661
1204,-119.53748254,36.611880963,33070,93648,PARLIER,CA,36.611880963,-119.53748254,36.611880963,-119.53748254
1205,-119.79762804,36.8407248940001,33071,93650,FRESNO,CA,36.840724894,-119.79762804,36.840724894,-119.79762804
1206,-119.51776895,36.9968306430001,33072,93651,PRATHER,CA,36.996830643,-119.51776895,36.996830643,-119.51776895
1207,-119.90374879,36.5977817580001,33073,93652,RAISIN CITY,CA,36.597781758,-119.90374879,36.597781758,-119.90374879
1208,-119.88353395,37.2410986180001,33074,93653,RAYMOND,CA,37.241098618,-119.88353395,37.241098618,-119.88353395
1209,-119.44166136,36.601378369,33075,93654,REEDLEY,CA,36.601378369,-119.44166136,36.601378369,-119.44166136
1210,-119.87661966,36.4354060250001,33076,93656,RIVERDALE,CA,36.435406025,-119.87661966,36.435406025,-119.87661966
1211,-119.54547759,36.723139684,33077,93657,SANGER,CA,36.723139684,-119.54547759,36.723139684,-119.54547759
1212,-120.18710369,36.605796008,33078,93660,SAN JOAQUIN,CA,36.605796008,-120.18710369,36.605796008,-120.18710369
1213,-119.61892643,36.5728795430001,33079,93662,SELMA,CA,36.572879543,-119.61892643,36.572879543,-119.61892643
1214,-119.23301529,37.0949359310001,33080,93664,SHAVER LAKE,CA,37.094935931,-119.23301529,37.094935931,-119.23301529
1215,-119.35324314,36.5445764470001,33081,93666,SULTANA,CA,36.544576447,-119.35324314,36.544576447,-119.35324314
1216,-119.39596925,36.989366003,33082,93667,TOLLHOUSE,CA,36.989366003,-119.39596925,36.989366003,-119.39596925
1217,-120.25880767,36.646222197,33083,93668,TRANQUILLITY,CA,36.646222197,-120.25880767,36.646222197,-120.25880767
1218,-119.53782474,37.2681566540001,33084,93669,WISHON,CA,37.268156654,-119.53782474,37.268156654,-119.53782474
1219,-119.48768421,36.448182134,33085,93673,TRAVER,CA,36.448182134,-119.48768421,36.448182134,-119.48768421
1220,-119.18053739,36.70497211,33086,93675,SQUAW VALLEY,CA,36.70497211,-119.18053739,36.70497211,-119.18053739
1221,-119.78845225,36.7488414090001,33087,93701,FRESNO,CA,36.748841409,-119.78845225,36.748841409,-119.78845225
1222,-119.7533199,36.7382434560001,33088,93702,FRESNO,CA,36.738243456,-119.7533199,36.738243456,-119.7533199
1223,-119.76206069,36.76883989,33089,93703,FRESNO,CA,36.76883989,-119.76206069,36.76883989,-119.76206069
1224,-119.80131011,36.7984710370001,33090,93704,FRESNO,CA,36.798471037,-119.80131011,36.798471037,-119.80131011
1225,-119.8286393,36.786911864,33091,93705,FRESNO,CA,36.786911864,-119.8286393,36.786911864,-119.8286393
1226,-119.82029514,36.7028752410001,33092,93706,FRESNO,CA,36.702875241,-119.82029514,36.702875241,-119.82029514
1227,-119.786928,36.736252,33093,93707,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1228,-119.786928,36.736252,33094,93708,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1229,-119.786928,36.736252,33095,93709,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1230,-119.76466704,36.8230448310001,33096,93710,FRESNO,CA,36.823044831,-119.76466704,36.823044831,-119.76466704
1231,-119.8339894,36.830412832,33097,93711,FRESNO,CA,36.830412832,-119.8339894,36.830412832,-119.8339894
1232,-119.786928,36.736252,33098,93712,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1233,-119.786928,36.736252,33099,93714,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1234,-119.786928,36.736252,33100,93715,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1235,-119.786928,36.736252,33101,93716,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1236,-119.786928,36.736252,33102,93717,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1237,-119.786928,36.736252,33103,93718,FRESNO,CA,36.736252,-119.786928,36.736252,-119.786928
1238,-119.75561812,36.8588434640001,33104,93720,FRESNO,CA,36.858843464,-119.75561812,36.858843464,-119.75561812
1239,-119.78708815,36.738712837,33105,93721,FRESNO,CA,36.738712837,-119.78708815,36.738712837,-119.78708815
1240,-119.87493331,36.8031031960001,33106,93722,FRESNO,CA,36.803103196,-119.87493331,36.803103196,-119.87493331
1241,-119.92176996,36.803965067,33107,93723,FRESNO,CA,36.803965067,-119.92176996,36.803965067,-119.92176996
1242,-119.73893577,36.687791007,33108,93725,FRESNO,CA,36.687791007,-119.73893577,36.687791007,-119.73893577
1243,-119.76078205,36.794770118,33109,93726,FRESNO,CA,36.794770118,-119.76078205,36.794770118,-119.76078205
1244,-119.70164151,36.7484744320001,33110,93727,FRESNO,CA,36.748474432,-119.70164151,36.748474432,-119.70164151
1245,-119.8124697,36.75867815,33111,93728,FRESNO,CA,36.75867815,-119.8124697,36.75867815,-119.8124697
1246,-119.771188,36.851843,33112,93729,FRESNO,CA,36.851843,-119.771188,36.851843,-119.771188
1247,-119.7562145,36.8908202690001,33113,93730,FRESNO,CA,36.890820269,-119.7562145,36.890820269,-119.7562145
1248,-119.65060575,36.7694939510001,33114,93737,FRESNO,CA,36.769493951,-119.65060575,36.769493951,-119.65060575
1249,-119.800579,36.758696,33115,93744,FRESNO,CA,36.758696,-119.800579,36.758696,-119.800579
1250,-119.756866,36.7069070000001,33116,93745,FRESNO,CA,36.706907,-119.756866,36.706907,-119.756866
1251,-119.702033,36.743181,33117,93747,FRESNO,CA,36.743181,-119.702033,36.743181,-119.702033
1252,-119.7915343,36.7904340000001,33118,93755,FRESNO,CA,36.790434,-119.7915343,36.790434,-119.7915343
1253,-119.805649,36.7386320000001,33119,93771,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1254,-119.805649,36.7386320000001,33120,93772,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1255,-119.805649,36.7386320000001,33121,93773,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1256,-119.805649,36.7386320000001,33122,93774,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1257,-119.805649,36.7386320000001,33123,93775,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1258,-119.805649,36.7386320000001,33124,93776,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1259,-119.805649,36.7386320000001,33125,93777,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1260,-119.805649,36.7386320000001,33126,93778,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1261,-119.805649,36.7386320000001,33127,93779,FRESNO,CA,36.738632,-119.805649,36.738632,-119.805649
1262,-119.835467,36.785148,33128,93790,FRESNO,CA,36.785148,-119.835467,36.785148,-119.835467
1263,-119.835467,36.785148,33129,93791,FRESNO,CA,36.785148,-119.835467,36.785148,-119.835467
1264,-119.835467,36.785148,33130,93792,FRESNO,CA,36.785148,-119.835467,36.785148,-119.835467
1265,-119.835467,36.785148,33131,93793,FRESNO,CA,36.785148,-119.835467,36.785148,-119.835467
1266,-119.835467,36.785148,33132,93794,FRESNO,CA,36.785148,-119.835467,36.785148,-119.835467
1267,-121.66074243,36.667739829,33133,93901,SALINAS,CA,36.667739829,-121.66074243,36.667739829,-121.66074243
1268,-121.657306,36.673484,33134,93902,SALINAS,CA,36.673484,-121.657306,36.673484,-121.657306
1269,-121.61458298,36.6833019860001,33135,93905,SALINAS,CA,36.683301986,-121.61458298,36.683301986,-121.61458298
1270,-121.64219216,36.710677484,33136,93906,SALINAS,CA,36.710677484,-121.64219216,36.710677484,-121.64219216
1271,-121.6647575,36.759556167,33137,93907,SALINAS,CA,36.759556167,-121.6647575,36.759556167,-121.6647575
1272,-121.6750636,36.5942332700001,33138,93908,SALINAS,CA,36.59423327,-121.6750636,36.59423327,-121.6750636
1273,-121.669464,36.6961390000001,33139,93912,SALINAS,CA,36.696139,-121.669464,36.696139,-121.669464
1274,-121.625932,36.6782620000001,33140,93915,SALINAS,CA,36.678262,-121.625932,36.678262,-121.625932
1275,-121.70559994,36.2228624790001,33141,93920,BIG SUR,CA,36.222862479,-121.70559994,36.222862479,-121.70559994
1276,-121.8918,36.5517,33142,93921,CARMEL BY THE SEA,CA,36.5517,-121.8918,36.5517,-121.8918
1277,-121.8918,36.5517,33143,93922,CARMEL,CA,36.5517,-121.8918,36.5517,-121.8918
1278,-121.88526806,36.5339023080001,33144,93923,CARMEL,CA,36.533902308,-121.88526806,36.533902308,-121.88526806
1279,-121.71987738,36.474021125,33145,93924,CARMEL VALLEY,CA,36.474021125,-121.71987738,36.474021125,-121.71987738
1280,-121.47996456,36.580711244,33146,93925,CHUALAR,CA,36.580711244,-121.47996456,36.580711244,-121.47996456
1281,-121.44246596,36.5104702100001,33147,93926,GONZALES,CA,36.51047021,-121.44246596,36.51047021,-121.44246596
1282,-121.25027754,36.320251785,33148,93927,GREENFIELD,CA,36.320251785,-121.25027754,36.320251785,-121.25027754
1283,-121.13307743,36.20408976,33149,93930,KING CITY,CA,36.20408976,-121.13307743,36.20408976,-121.13307743
1284,-121.078859,35.926655,33150,93932,LOCKWOOD,CA,35.926655,-121.078859,35.926655,-121.078859
1285,-121.78715959,36.6754027530001,33151,93933,MARINA,CA,36.675402753,-121.78715959,36.675402753,-121.78715959
1286,-121.88043151,36.5935624690001,33152,93940,MONTEREY,CA,36.593562469,-121.88043151,36.593562469,-121.88043151
1287,-121.895424,36.595848,33153,93942,MONTEREY,CA,36.595848,-121.895424,36.595848,-121.895424
1288,-121.87220422,36.596909,33154,93943,MONTEREY,CA,36.596909,-121.87220422,36.596909,-121.87220422
1289,-121.91455584,36.603133213,33155,93944,MONTEREY,CA,36.603133213,-121.91455584,36.603133213,-121.91455584
1290,-121.92243839,36.6182739010001,33156,93950,PACIFIC GROVE,CA,36.618273901,-121.92243839,36.618273901,-121.92243839
1291,-121.94445864,36.5843203740001,33157,93953,PEBBLE BEACH,CA,36.584320374,-121.94445864,36.584320374,-121.94445864
1292,-121.00943941,36.165965783,33158,93954,SAN LUCAS,CA,36.165965783,-121.00943941,36.165965783,-121.00943941
1293,-121.83389606,36.6144193810001,33159,93955,SEASIDE,CA,36.614419381,-121.83389606,36.614419381,-121.83389606
1294,-121.32593919,36.4291973740001,33160,93960,SOLEDAD,CA,36.429197374,-121.32593919,36.429197374,-121.32593919
1295,-121.64678265,36.6229754,33161,93962,SPRECKELS,CA,36.6229754,-121.64678265,36.6229754,-121.64678265
1296,-122.29205323,37.517290863,33162,94002,BELMONT,CA,37.517290863,-122.29205323,37.517290863,-122.29205323
1297,-122.40412457,37.684666835,33163,94005,BRISBANE,CA,37.684666835,-122.40412457,37.684666835,-122.40412457
1298,-122.36266597,37.577235671,33164,94010,BURLINGAME,CA,37.577235671,-122.36266597,37.577235671,-122.36266597
1299,-122.35245589,37.578909364,33165,94011,BURLINGAME,CA,37.578909364,-122.35245589,37.578909364,-122.35245589
1300,-122.45314204,37.6983941440001,33166,94014,DALY CITY,CA,37.698394144,-122.45314204,37.698394144,-122.45314204
1301,-122.4785417,37.680485762,33167,94015,DALY CITY,CA,37.680485762,-122.4785417,37.680485762,-122.4785417
1302,-122.472243,37.6924500000001,33168,94017,DALY CITY,CA,37.69245,-122.472243,37.69245,-122.472243
1303,-122.47058144,37.503152664,33169,94018,EL GRANADA,CA,37.503152664,-122.47058144,37.503152664,-122.47058144
1304,-122.43678703,37.465716365,33170,94019,HALF MOON BAY,CA,37.465716365,-122.43678703,37.465716365,-122.43678703
1305,-122.24900159,37.3022997590001,33171,94020,LA HONDA,CA,37.302299759,-122.24900159,37.302299759,-122.24900159
1306,-122.2958445,37.2752128720001,33172,94021,LOMA MAR,CA,37.275212872,-122.2958445,37.275212872,-122.2958445
1307,-122.12321086,37.3826384590001,33173,94022,LOS ALTOS,CA,37.382638459,-122.12321086,37.382638459,-122.12321086
1308,-122.115928,37.378702,33174,94023,LOS ALTOS,CA,37.378702,-122.115928,37.378702,-122.115928
1309,-122.08675205,37.3539594420001,33175,94024,LOS ALTOS,CA,37.353959442,-122.08675205,37.353959442,-122.08675205
1310,-122.18198697,37.453232117,33176,94025,MENLO PARK,CA,37.453232117,-122.18198697,37.453232117,-122.18198697
1311,-122.18923337,37.456764799,33177,94026,MENLO PARK,CA,37.456764799,-122.18923337,37.456764799,-122.18923337
1312,-122.2022672,37.456329069,33178,94027,ATHERTON,CA,37.456329069,-122.2022672,37.456329069,-122.2022672
1313,-122.21037395,37.3790600080001,33179,94028,PORTOLA VALLEY,CA,37.379060008,-122.21037395,37.379060008,-122.21037395
1314,-122.40112097,37.600194011,33180,94030,MILLBRAE,CA,37.600194011,-122.40112097,37.600194011,-122.40112097
1315,-122.0511,37.4182000000001,33181,94035,MOUNTAIN VIEW,CA,37.4182,-122.0511,37.4182,-122.0511
1316,-122.50675573,37.5407238860001,33182,94037,MONTARA,CA,37.540723886,-122.50675573,37.540723886,-122.50675573
1317,-122.50865596,37.5212295970001,33183,94038,MOSS BEACH,CA,37.521229597,-122.50865596,37.521229597,-122.50865596
1318,-122.077982,37.3931020000001,33184,94039,MOUNTAIN VIEW,CA,37.393102,-122.077982,37.393102,-122.077982
1319,-122.09124875,37.3888867140001,33185,94040,MOUNTAIN VIEW,CA,37.388886714,-122.09124875,37.388886714,-122.09124875
1320,-122.07691025,37.389393425,33186,94041,MOUNTAIN VIEW,CA,37.389393425,-122.07691025,37.389393425,-122.07691025
1321,-122.077982,37.3931020000001,33187,94042,MOUNTAIN VIEW,CA,37.393102,-122.077982,37.393102,-122.077982
